date,headline,url,source,company,ticker
2026-06-03,美股科技最大多头正在消失,https://www.163.com/dy/article/KUH79IQ10556249J.html,163.com,Microsoft,MSFT
2026-06-03,"Simple and Brutal : No Nuclear Power , No AI - Why American Atomics , Infineon , and Aixtron Play Key Roles | 2026 - 06 - 03 | Investing News",https://stockhouse.com/opinion/contributors/2026/06/03/simple-and-brutal-no-nuclear-power-no-ai-why-american-atomics-infineon-and,stockhouse.com,Microsoft,MSFT
2026-06-03,Crazy Town : Episode 126 . The Hypocrite Guide to the Galaxy : Muddling Toward a Sustainable Footprint,https://www.resilience.org/stories/2026-06-03/crazy-town-episode-126-hypocrisy/,resilience.org,Microsoft,MSFT
2026-06-03,2026 - 06 - 03 | Sprinklr Announces First Quarter Fiscal 2027 Results | NYSE : CXM,https://stockhouse.com/news/press-releases/2026/06/03/sprinklr-announces-first-quarter-fiscal-2027-results,stockhouse.com,Microsoft,MSFT
2026-06-03,从亏损58亿到市值万亿美元 ， 美光如何搭上英伟达这趟  超级列车 ？- 股票 - 金融界,https://stock.jrj.com.cn/2026/06/03180857327068.shtml,stock.jrj.com.cn,Microsoft,MSFT
2026-06-03,Morning Update : PEI oyster problem - The Globe and Mail,https://www.theglobeandmail.com/canada/article-morning-update-peis-oyster-problem/,theglobeandmail.com,Microsoft,MSFT
2026-06-03,Marvell stock soars as Nvidia CEO calls chipmaker  the next trillion - dollar company  ,https://finance.yahoo.com/markets/stocks/article/marvell-stock-soars-as-nvidia-ceo-calls-chipmaker-the-next-trillion-dollar-company-130932917.html,finance.yahoo.com,Microsoft,MSFT
2026-06-03,并购突围 ！ 信音电子终结四年业绩颓势 ， 多元布局重塑成长新周期,https://finance.sina.com.cn/tech/roll/2026-06-03/doc-iniacnup0892939.shtml,finance.sina.com.cn,Microsoft,MSFT
2026-06-03,Switch 2 endlich wieder für unter 400 Euro : MediaMarkt schenkt 19 % MwSt . vor der Preiserhöhung,https://www.pcgames.de/Nintendo-Switch-2-Konsolen-280469/News/MediaMarkt-Mehrwertsteuer-geschenkt-Games-Controller-Angebot-Bestpreis-guenstig-1540619/,pcgames.de,Microsoft,MSFT
2026-06-03,三星 、 SK海力士晉升兆元俱樂部 專家示警 ： 像極了網路泡沫 - 國際,https://www.chinatimes.com/realtimenews/20260603003713-260408,chinatimes.com,Microsoft,MSFT
2026-06-03,"Stock Market Today , June 1 : Stock Market Today , June 1 : UiPath Rises After Strong Q1 Results and Raised Outlook",https://finance.yahoo.com/markets/stocks/articles/stock-market-today-june-1-225331129.html,finance.yahoo.com,Microsoft,MSFT
2026-06-03,Why Microsoft Stock Surged Today,https://finance.yahoo.com/markets/stocks/articles/why-microsoft-stock-surged-today-224401628.html,finance.yahoo.com,Microsoft,MSFT
2026-06-03,3200亿联想  老树发新芽 _ 财富号 _ 东方财富网,https://caifuhao.eastmoney.com/news/20260603093030660587870,caifuhao.eastmoney.com,Microsoft,MSFT
2026-06-03,Agentic AI arrives for Delphi and C++ Builder,https://www.devclass.com/development/2026/06/03/agentic-ai-arrives-for-delphi-and-c-builder/5250127,devclass.com,Microsoft,MSFT
2026-06-03,马斯克  夸下的海口 ， 值2万亿美元吗 ？- 虎嗅网,https://www.huxiu.com/article/4862947.html,huxiu.com,Microsoft,MSFT
2026-06-03,一个中际旭创 ， 凭什么压过一众互联网巨头 ？_ 财富号 _ 东方财富网,https://caifuhao.eastmoney.com/news/20260603155629528915980,caifuhao.eastmoney.com,Microsoft,MSFT
2026-06-03,CPO全线拉升 ， 盘中掀起涨停潮,https://finance.ifeng.com/c/8teg0hoUv75,finance.ifeng.com,Microsoft,MSFT
2026-06-03,Anthropic files confidential IPO paperwork ahead of OpenAI,https://finance.yahoo.com/markets/article/anthropic-files-confidential-ipo-paperwork-ahead-of-openai-160929425.html,finance.yahoo.com,Microsoft,MSFT
2026-06-03,Curtiss - Wright ( CW ) Q1 2026 Earnings Transcript,https://finance.yahoo.com/markets/stocks/articles/curtiss-wright-cw-q1-2026-205610422.html,finance.yahoo.com,Microsoft,MSFT
2026-06-03,高盛執行長 ： AI熱潮掀兆元募資潮 市場恐陷 「 貪婪 」 模式,https://n.yam.com/Article/20260603195845,n.yam.com,Microsoft,MSFT
2026-06-03,一天吃透一条产业链 ： AIPC 产业链 （ 新突破 ） ,https://news.pedaily.cn/202606/564804.shtml,news.pedaily.cn,Microsoft,MSFT
2026-06-03,"ירידות בת  א ; מדד הביטוח נופל ב - 3 %, הדולר מזנק בחדות מול השקל",https://www.globes.co.il/news/article.aspx?did=1001544751,globes.co.il,Microsoft,MSFT
2026-06-03,Codex加入 ， ChatGPT变成 「 打工bot 」 ,https://news.pedaily.cn/202606/564811.shtml,news.pedaily.cn,Microsoft,MSFT
2026-06-03,Nvidia Is Taking On Intel and AMD With AI Chip for Computers,https://finance.yahoo.com/news/nvidia-enters-windows-laptop-market-taking-on-intel-and-amd-042523139.html,finance.yahoo.com,Microsoft,MSFT
2026-06-03,النحاس في عصر الـ AI .. ما هي السيناريوهات المحتملة ؟ ,https://www.skynewsarabia.com/business/1872785-%D8%A7%D9%84%D9%86%D8%AD%D8%A7%D8%B3-%D8%B9%D8%B5%D8%B1-%D8%A7%D9%84-ai-%D9%87%D9%8A-%D8%A7%D9%84%D8%B3%D9%8A%D9%86%D8%A7%D8%B1%D9%8A%D9%88%D9%87%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%AD%D8%AA%D9%85%D9%84%D8%A9,skynewsarabia.com,Microsoft,MSFT
2026-06-03,Dan Ives Says Market Is  Mispricing  Microsoft AI Opportunity Amid Alphabet $80 Billion Fundraising P,https://www.benzinga.com/markets/tech/26/06/52961790/dan-ives-says-market-mispricing-microsoft-ai-opportunity-alphabet-fundraising,benzinga.com,Microsoft,MSFT
2026-06-03,美国AI军备竞赛遭遇现实瓶颈 ： 6700亿美元投入背后 ， 数据中心难落地,https://stock.jrj.com.cn/2026/06/03131957320639.shtml,stock.jrj.com.cn,Microsoft,MSFT
2026-06-03, _ 天孚通信 ( 300394 ) 股吧 _ 东方财富网股吧,"https://guba.eastmoney.com/o/news,300394,1719947668.html",guba.eastmoney.com,Microsoft,MSFT
2026-06-03,Alphabet $80B AI Raise Becomes a Hedge Fund Stress Test : ,https://hedgeco.net/news/06/2026/alphabets-80b-ai-raise-becomes-a-hedge-fund-stress-test.html,hedgeco.net,Microsoft,MSFT
2026-06-03,Codex加入 ， ChatGPT变成  打工bot _ 凤凰网,https://tech.ifeng.com/c/8tea3OYReAz,tech.ifeng.com,Microsoft,MSFT
2026-06-03,Allianz Technology Trust ( LON : ATT ) Stock Crosses Above 50 Day Moving Average – Here Why,https://www.tickerreport.com/banking-finance/13461045/allianz-technology-trust-lonatt-stock-crosses-above-50-day-moving-average-heres-why.html,tickerreport.com,Microsoft,MSFT
2026-06-03,Šef Perplexityja kaže da će jedna metrika odrediti tko će pobijediti u AI utrci,https://www.tportal.hr/tehno/clanak/sef-perplexityja-kaze-da-ce-jedna-metrika-odrediti-tko-ce-pobijediti-u-ai-utrci-20260603,tportal.hr,Microsoft,MSFT
2026-06-03,Alphabet卖股800亿是个转折点 ？ 科技巨头AI融资从借债转向发股,https://wallstreetcn.com/articles/3773758,wallstreetcn.com,Microsoft,MSFT
2026-06-03,Yapay zekâ yarışında yeni perde : Anthropicten halka arz için gizli başvuru,https://www.birgun.net/haber/yapay-zeka-yarisinda-yeni-perde-anthropic-ten-halka-arz-icin-gizli-basvuru-716134,birgun.net,Microsoft,MSFT
2026-06-03,Nvidia or Amazon Stock : Which Tech Giant Offers Better Value for Investors in 2026 ? ,https://www.ibtimes.com.au/nvidia-vs-amazon-ai-investment-2026-1870020,ibtimes.com.au,Microsoft,MSFT
2026-06-03,Uday Kotak  wake - up call : Google alone nearly equals all Indian listed firms combined,https://www.moneycontrol.com/news/business/uday-kotak-s-wake-up-call-google-alone-nearly-equals-all-indian-listed-firms-combined-13939310.html,moneycontrol.com,Microsoft,MSFT
2026-06-03,Stocks Close Higher on Hopes for Continued US - Iran Ceasefire Negotiations,https://finance.yahoo.com/markets/stocks/articles/stocks-close-higher-hopes-continued-201441741.html,finance.yahoo.com,Microsoft,MSFT
2026-06-03,瞄准Anthropic的企业级AI市场 微软入局 、 OpenAI直追,https://finance.sina.com.cn/roll/2026-06-03/doc-iniachnu0974127.shtml,finance.sina.com.cn,Microsoft,MSFT
2026-06-03,Codex加入 ， ChatGPT变成  打工bot - 钛媒体官方网站,https://www.tmtpost.com/8013098.html,tmtpost.com,Microsoft,MSFT
2026-06-03,Alphabet卖股800亿是个转折点 ？ 科技巨头AI融资从借债转向发股,https://www.163.com/dy/article/KUGNF5OG05198NMR.html,163.com,Microsoft,MSFT
2026-06-03,"Before You Buy Nebius Stock , Make Sure You Understand These 2 Big Risks",https://www.fool.com/investing/2026/06/02/before-you-buy-nebius-stock-make-sure-you-understa/,fool.com,Microsoft,MSFT
2026-06-03,"NVIDIA RTX Spark : Specs , AI Features , Laptops , and Everything You Need to Know",https://memeburn.com/nvidia-rtx-spark-and-everything-you-need-to-know/,memeburn.com,Microsoft,MSFT
2026-06-03,Intel 執行長陳立武引進 NVIDIA 入股 ， 3 個關鍵動作讓股價一年半漲逾 5 . 5 倍 ， 對台積電是好事 ？ ｜未來商務,https://fc.bnext.com.tw/articles/view/4655,fc.bnext.com.tw,Microsoft,MSFT
2026-06-03,The SpaceX IPO Is History in the Making : Is It a Day - 1 Buy or a  Wait - and - See  Story ? ,https://www.fool.com/investing/2026/06/02/spacex-ipo-history-making-buy-wait-see/,fool.com,Microsoft,MSFT
2026-06-03,Billionaire Bill Gate Foundation Dumped Microsoft but Loaded Up on This Dividend Champion,https://www.fool.com/investing/2026/06/02/billionaire-bill-gates-foundation-dumped-microsoft/,fool.com,Microsoft,MSFT
2026-06-03,Codex加入 ， ChatGPT变成  打工bot  |插件|工作流|开源模型,https://www.163.com/dy/article/KUGMN75F05118O92.html,163.com,Microsoft,MSFT
2026-06-03,丹 · 艾夫斯称 ， 在谷歌筹集800亿美元资金的推动下 ， 市场  错误定价  了微软的人工智能机遇 ： 他们在捍卫自己的地盘  ,https://finance.sina.com.cn/stock/usstock/summary/2026-06-03/doc-iniachns4177283.shtml,finance.sina.com.cn,Microsoft,MSFT
2026-06-03,早评 ： 今日多空或将决出最终胜负 ！_ 中金在线财经号,http://mp.cnfol.com/32018/article/1780447029-142463728,mp.cnfol.com,Microsoft,MSFT
2026-06-03,Nvidia ( NASDAQ : NVDA ) Launches RTX Spark Superchip To Challenge Intel And AMD In PC Market,https://www.foreignpolicyjournal.com/2026/06/02/nvidia-nasdaq-nvda-launches-rtx-spark-superchip-to-challenge-intel-and-amd-in-pc-market/,foreignpolicyjournal.com,Microsoft,MSFT
2026-06-03, # CSP 新聞 | 鉅亨網,https://news.cnyes.com/tag/CSP,news.cnyes.com,Microsoft,MSFT
2026-06-03,Is the stock market in an AI bubble ? A recent warning sign suggests yes,https://finance.yahoo.com/markets/stocks/articles/stock-market-ai-bubble-recent-181500850.html,finance.yahoo.com,Microsoft,MSFT
2026-06-03,Megatrend Folger : Der heimliche Gewinner der KI - IPO - Welle () ,https://www.aktiencheck.de/exklusiv/Artikel-Megatrend_Folger_heimliche_Gewinner_KI_IPO_Welle-19816733,aktiencheck.de,Microsoft,MSFT
2026-06-03,油价突破110美元与人工智能热潮相冲突 ， 或重估标普500指数,https://finance.sina.com.cn/stock/usstock/summary/2026-06-03/doc-iniacaet1013644.shtml,finance.sina.com.cn,Microsoft,MSFT
2026-06-03,Megatrend Folger : Der heimliche Gewinner der KI - IPO - Welle () ,https://www.aktiencheck.de/analysen/Artikel-Megatrend_Folger_heimliche_Gewinner_KI_IPO_Welle-19816733,aktiencheck.de,Microsoft,MSFT
2026-06-03,科技主线大反攻 ！ 芯片快车  继续突飞猛进|英伟达|英特尔|amd|hbm|dram|知名企业,https://www.163.com/dy/article/KUGI4JQ20534A4SC.html,163.com,Microsoft,MSFT
2026-06-03,英伟达  点火 ， 601138 ， 历史新高 ！ 两股前瞻市盈率低至个位数 ， 低估值优质科技股曝光 （ 附名单 ） ,https://www.stcn.com/article/detail/3941129.html,stcn.com,Microsoft,MSFT
2026-06-03,英伟达  点火 ， 601138 ， 历史新高 ！ 两股前瞻市盈率低至个位数 ， 低估值优质科技股曝光 （ 附名单 ）_ 新浪财经 _ 新浪网,https://finance.sina.com.cn/wm/2026-06-03/doc-iniacaeu4232662.shtml,finance.sina.com.cn,Microsoft,MSFT
2026-06-03,英伟达  点火 ， 601138 ， 历史新高 ！ 两股前瞻市盈率低至个位数 ， 低估值优质科技股曝光 （ 附名单 ） ,https://www.stcn.com/article/detail/3941117.html,stcn.com,Microsoft,MSFT
2026-06-03,元宇宙 ， 为什么没人提了 ？ ,https://tech.ifeng.com/c/8teYFm8GViq,tech.ifeng.com,Microsoft,MSFT
2026-06-03,两股前瞻市盈率低至个位数 低估值优质科技股曝光 （ 附名单 ） _ 东方财富网,https://finance.eastmoney.com/a/202606033758779321.html,finance.eastmoney.com,Microsoft,MSFT
2026-06-03,Codex加入 ， ChatGPT变成  打工bot  |插件|工作流|开源模型,https://www.163.com/dy/article/KUGG48JC05399DAP.html,163.com,Microsoft,MSFT
2026-06-03,AI浪潮助推 ， 孙正义重登亚洲首富 他称AI浪潮规模或是当年互联网热潮的50倍,https://www.163.com/dy/article/KUGG27F6051492T3.html,163.com,Microsoft,MSFT
2026-06-03,AI浪潮助推 ， 孙正义重登亚洲首富 他称AI浪潮规模或是当年互联网热潮的50倍,https://www.163.com/dy/article/KUGG1GDP0511U82T.html,163.com,Microsoft,MSFT
2026-06-03,Yapay zekâ yarışında yeni perde : Anthropicten halka arz için gizli başvuru,https://www.birgun.net/haber/yapay-zeka-yarisinda-yeni-perde-anthropic-ten-halka-arz-icin-gizli-basvuru-716134%20class=slide-link%20target=_blank,birgun.net,Microsoft,MSFT
2026-06-03,Yapay zekâ yarışında yeni perde : Anthropicten halka arz için gizli başvuru,https://www.birgun.net/haber/yapay-zeka-yarisinda-yeni-perde-anthropic-ten-halka-arz-icin-gizli-basvuru-716134%20class=slide-legend-link%20target=_blank,birgun.net,Microsoft,MSFT
2026-06-03,Yapay zekâ yarışında yeni perde : Anthropicten halka arz için gizli başvuru,https://www.birgun.net/haber/yapay-zeka-yarisinda-yeni-perde-anthropic-ten-halka-arz-icin-gizli-basvuru-716134%20target=_blank%20class=stretched-link,birgun.net,Microsoft,MSFT
2026-06-03,Yapay zekâ yarışında yeni perde : Anthropicten halka arz için gizli başvuru,https://www.birgun.net/haber/yapay-zeka-yarisinda-yeni-perde-anthropic-ten-halka-arz-icin-gizli-basvuru-716134%20target=_blank,birgun.net,Microsoft,MSFT
2026-06-03,早报丨美 、 伊互袭 ！ 伊方曝沟通  已暂停数日 ， 特朗普坚称持续进行中 ； 押注AI智能体时代入口 ， 微软Build大会发布Web IQ ； 博通将发布财报 _ 东方财富网,https://finance.eastmoney.com/a/202606033758219565.html,finance.eastmoney.com,Microsoft,MSFT
2026-06-03,Meet Project Solara : Microsoft unveils Android powered OS for running agentic AI,https://www.livemint.com/technology/tech-news/meet-project-solara-microsoft-unveils-android-powered-os-for-running-agentic-ai-11780447986462.html,livemint.com,Microsoft,MSFT
2026-06-03,一个疯狂造富的时代 _ 投资界,https://news.pedaily.cn/202606/564784.shtml,news.pedaily.cn,Microsoft,MSFT
2026-06-03,"From Gift Nifty , US - Iran war , oil prices to Nikkei rally : 8 key things that changed for Indian stock market overnight",https://www.livemint.com/market/stock-market-news/from-gift-nifty-us-iran-war-oil-prices-to-nikkei-rally-8-key-things-that-changed-for-indian-stock-market-overnight-11780449324963.html,livemint.com,Microsoft,MSFT
2026-06-03,Fomo is fueling the AI stock frenzy . Marvell spike is just the latest sign . ,https://www.livemint.com/market/stock-market-news/fomo-is-fueling-the-ai-stock-frenzy-marvell-s-spike-is-just-the-latest-sign-11780448756665.html,livemint.com,Microsoft,MSFT
2026-06-03,美国AI军备竞赛遭遇现实瓶颈 ： 6700亿美元投入背后 ， 数据中心难落地,https://tech.ifeng.com/c/8teS6FnSwJV,tech.ifeng.com,Microsoft,MSFT
2026-06-03,機器人跌倒害高通跌停 ？ 出醜影片瘋傳 外媒揭 「 這1真相 」 | 財經 | 三立新聞網 SETN . COM,https://www.setn.com/News.aspx?NewsID=1849368,setn.com,Microsoft,MSFT
2026-06-03,元宇宙 ， 为什么没人提了 ？ ,https://www.163.com/dy/article/KUGBKT2I0519WCJG.html,163.com,Microsoft,MSFT
2026-06-03,"At Build 2026 , Microsoft doubles down on proprietary AI models to win every layer of the AI stack",https://indianexpress.com/article/technology/tech-news-technology/at-build-2026-microsoft-doubles-down-on-proprietary-ai-models-to-win-every-layer-of-the-ai-stack-10721249/,indianexpress.com,Microsoft,MSFT
2026-06-03, 《 美股 》 焦點股 ： 黃仁勳加持Marvell暴漲 Mythos被擴大釋出 - 財經,https://www.chinatimes.com/realtimenews/20260603001943-260410,chinatimes.com,Microsoft,MSFT
2026-06-03,一个疯狂造富的时代 - 虎嗅网,https://www.huxiu.com/article/4863927.html,huxiu.com,Microsoft,MSFT
2026-06-03,港股开盘 ： 恒指跌0 . 33 %、 科指跌0 . 7 %， 科网股 、 黄金股及汽车股走低 ， 芯片及光通信板块强势走高 ， 创新药概念股活跃,https://stock.jrj.com.cn/2026/06/03092557316326.shtml,stock.jrj.com.cn,Microsoft,MSFT
2026-06-03,OpenAI官宣Codex将与ChatGPT  合体 ； 英伟达Spectrum - X硅光交换机全面量产丨全球科技早参|微软|物理世界|知名企业|openai,https://www.163.com/dy/article/KUG3B6G80512B07B.html,163.com,Microsoft,MSFT
2026-06-03,前瞻全球产业早报 ： 宇树科技科创板IPO过会 _ 产经 _ 前瞻经济学人,https://t.qianzhan.com/caijing/detail/260602-66440b44.html,t.qianzhan.com,Microsoft,MSFT
2026-06-03,小K播早报|我国光通信技术实现重要突破 北京经开区召开太空算力企业座谈会,https://www.163.com/dy/article/KUG20F8D05198CJN.html,163.com,Microsoft,MSFT
2026-06-03, [ AI 고속도로 ] AI 서버 전성시대 … 델 · HPE · 슈퍼마이크로 고공행진,https://zdnet.co.kr/view/?no=20260603083449,zdnet.co.kr,Microsoft,MSFT
2026-06-03,早评 ： 今日多空或将决出最终胜负 ！_ 中金在线财经号,http://mp.cnfol.com/32018/article/1780447029-142463728.html,mp.cnfol.com,Microsoft,MSFT
2026-06-03,小K播早报 _ 新股要闻 _ 新股 _ 中金在线,http://xg.stock.cnfol.com/xinguyaowen/20260603/32268275.shtml,xg.stock.cnfol.com,Microsoft,MSFT
2026-06-03,开盘 ： 三大指数涨跌不一 光纤概念涨幅居前 _ 手机新浪网 _ 市场测评 _ 市场 _ 中金在线,http://sc.stock.cnfol.com/shichangceping/20260603/32268277.shtml,sc.stock.cnfol.com,Microsoft,MSFT
2026-06-03,6月3日周三早间股市信息 _ 中金在线财经号,http://mp.cnfol.com/32111/article/1780449509-142463823.html,mp.cnfol.com,Microsoft,MSFT
2026-06-03,昨夜 ， 美股芯片股暴涨 ！ 科技巨头 ， 盘后再拉升,https://www.stcn.com/article/detail/3940355.html,stcn.com,Microsoft,MSFT
2026-06-03,"Meet the Low - Cost Vanguard ETF With 30 % Invested in Nvidia , Broadcom , Micron , AMD , and Intel That on Track to Beat the S & P 500 for the Fourth Consecutive Year",https://www.fool.com/investing/2026/06/02/etf-sp-500-nvidia-broadcom-micron-amd-intel/,fool.com,Microsoft,MSFT
2026-06-03,谷歌启动巨额融资计划 ， 巴菲特接班人为何选择高位大举加仓 ？- CFi . CN 中财网,http://www.cfi.net.cn/p20260603000075.html,cfi.net.cn,Microsoft,MSFT
2026-06-03,美股走勢丨道指收市升228點創新高 Alphabet跌3 . 9 % ,https://finance.now.com/news/post.php?id=973113,finance.now.com,Microsoft,MSFT
2026-06-03,铤而走险 ？ 小鹏前员工违约竞业协议 ， 被起诉索赔近千万 ； 长安启源智驾追尾致3人遇难 ， 车企曾称 ： 天枢智驾安全永远第一 ； 宇树IPO提交注册,https://www.163.com/dy/article/KUG451L205118HA4.html,163.com,Microsoft,MSFT
2026-06-03,突发 ！ 油轮遇袭 ； 万亿美元 ！ 一句话 ， 暴涨32 %； 美联储 ， 重磅,https://stock.jrj.com.cn/2026/06/03081057315042.shtml,stock.jrj.com.cn,Microsoft,MSFT
2026-06-03,谷歌再借 800 亿 ， 行情  续杯  还是泡沫  试金石 ？- 钛媒体官方网站,https://www.tmtpost.com/8011881.html,tmtpost.com,Microsoft,MSFT
2026-06-03,华尔街见闻早餐FM - Radio | 2026年6月3日,https://wallstreetcn.com/articles/3773714,wallstreetcn.com,Microsoft,MSFT
2026-06-03,Edge AI Daily 早报 （ 6月3日 ）- 钛媒体官方网站,https://www.tmtpost.com/8012496.html,tmtpost.com,Microsoft,MSFT
2026-06-03,孙正义重登亚洲首富|柳井正|亚马逊|安本正义|软银集团|阿里巴巴|知名企业,https://www.163.com/dy/article/KUG3R1A70514R9P4.html,163.com,Microsoft,MSFT
2026-06-03,长期看好六大赛道 ， 下跌是机会 《 柳哥财经 》 早评06 . 02 _ 中金在线财经号,http://mp.cnfol.com/58716/article/1780361902-142460487,mp.cnfol.com,Microsoft,MSFT
2026-06-03,8点1氪丨腾讯股价暴涨 ， 创2021年后单日最高涨幅 ； 预计今年安排约1100亿育儿补贴 ； 英伟达与微软合作推出统一技术栈,https://www.163.com/dy/article/KUG2DSV205118DFD.html,163.com,Microsoft,MSFT
2026-06-03,早报｜微软发布Windows 「 梦中神机 」/ 腾讯云DeepSeek - V4最高降价97 . 5 %/ 徕卡相机或被中国资本收购,https://www.163.com/dy/article/KUG2K86705118O8G.html,163.com,Microsoft,MSFT
2026-06-03,清晨全线暴跌 ！ 超25万人爆仓 ！ 美联储突传重磅 _ 东方财富网,https://finance.eastmoney.com/a/202606033758007954.html,finance.eastmoney.com,Microsoft,MSFT
2026-06-03,A股头条 ： 我国光通信技术实现重要突破 ； 英伟达Spectrum - X以太网硅光技术全面量产 ， 基于光电一体封装技术构建,https://stock.jrj.com.cn/2026/06/03073957314925.shtml,stock.jrj.com.cn,Microsoft,MSFT
2026-06-03,早报｜微软发布Windows 「 梦中神机 」/ 腾讯云DeepSeek - V4最高降价97 . 5 %/ 徕卡相机或被中国资本收购,https://www.ifanr.com/1667902,ifanr.com,Microsoft,MSFT
2026-06-03,The US A . I . Bubble Rendezvous With Reality,https://www.greanvillepost.com/2026/06/02/the-us-a-i-bubble-rendezvous-with-reality/,greanvillepost.com,Microsoft,MSFT
2026-06-03,AI新主线炸了 ！ 黄仁勋一句话 ， 迈威尔科技暴涨32 %， 光通信板块集体爆发,https://usstock.jrj.com.cn/2026/06/03084457315546.shtml,usstock.jrj.com.cn,Microsoft,MSFT
2026-06-03,CPU迎来黄金周期 ， 谁是最大受益者 ？- 钛媒体官方网站,https://www.tmtpost.com/8011838.html,tmtpost.com,Microsoft,MSFT
2026-06-03,财闻早知道| 美三大股指续创收盘新高 黄仁勋称Vera CPU将成为公司主要增长动力,https://www.163.com/dy/article/KUG1UDAA0550WHYR.html,163.com,Microsoft,MSFT
2026-06-03,操盘必读 ： 影响股市利好或利空消息 _ 2026年6月3日 _ 财经新闻,https://finance.sina.com.cn/stock/cpbd/2026-06-03/doc-iniaarra1094568.shtml,finance.sina.com.cn,Microsoft,MSFT
2026-06-03,5 Things to Know Before the Stock Market Opens,https://finance.yahoo.com/markets/stocks/articles/5-things-know-stock-market-123350177.html,finance.yahoo.com,Microsoft,MSFT
2026-06-03,第一次了解Binance Ondo代币化股票 费用 ？ 入口 、 费用 、 标的一篇讲清楚 （ 币安开户邀请码 _ LK7788 ） - 币安开户填写币安邀请码 （ 币安推荐码 ： BNT66 ） ,https://blog.udn.com:443/dc7b2c27/189663989,blog.udn.com,Microsoft,MSFT
2026-06-03,昨夜 ， 芯片股暴涨 ！ 科技巨头 ， 盘后再拉升,https://www.163.com/dy/article/KUG1LFL4053469RG.html,163.com,Microsoft,MSFT
2026-06-03,Crude gains on reports US / Iran talks are halted despite Trump denial - Newsquawk US Market Wrap,https://www.zerohedge.com/markets/crude-gains-reports-usiran-talks-are-halted-despite-trumps-denial-newsquawk-us-market-wrap,zerohedge.com,Microsoft,MSFT
2026-06-03,清晨 ， 全线暴跌 ！ 超25万人爆仓 ！ 美联储 ， 突传重磅,https://www.stcn.com/article/detail/3940358.html,stcn.com,Microsoft,MSFT
2026-06-03,谷歌再借800亿 ， 行情  续杯  还是泡沫  试金石 ？- 虎嗅网,https://www.huxiu.com/article/4863900.html,huxiu.com,Microsoft,MSFT
2026-06-03,AI熱潮點燃美加股市新高潮 主要指數齊創歷史新高,https://n.yam.com/Article/20260603100703,n.yam.com,Microsoft,MSFT
2026-06-03,OpenAI 展示无 App 手机 ； 马斯克xAI 招中文 AI 导师 ， 时薪超 300 元 ； 传红杉资本将收购徕卡相机公司｜极客早知道,https://www.163.com/dy/article/KUG0U4AD05119FMA.html,163.com,Microsoft,MSFT
2026-06-03,美股週二收高 Marvell Technology 受黃仁勳點名飆漲逾三成,https://n.yam.com/Article/20260603998368,n.yam.com,Microsoft,MSFT
2026-06-03,萊迪思半導體股價漲4 . 5 % 輝達Computex宣示AI晶片長線榮景,https://n.yam.com/Article/20260603452999,n.yam.com,Microsoft,MSFT
2026-06-03,三家万亿美金公司同时上市 ， 美股会进入  万亿时代  吗 ？- 虎嗅网,https://www.huxiu.com/article/4863905.html,huxiu.com,Microsoft,MSFT
2026-06-03,清晨 ， 全线暴跌 ！ 超25万人爆仓 ！ 美联储 ， 突传重磅,https://www.163.com/dy/article/KUG0VGCL053469RG.html,163.com,Microsoft,MSFT
2026-06-03,昨夜 ， 芯片股暴涨 ！ 科技巨头 ， 盘后再拉升,https://finance.sina.com.cn/wm/2026-06-03/doc-iniaarqx1067513.shtml,finance.sina.com.cn,Microsoft,MSFT
2026-06-03,丹 · 艾夫斯称  市场对微软股票定价有误  原因在此|微软 _ 新浪财经 _ 新浪网,https://finance.sina.com.cn/stock/usstock/summary/2026-06-03/doc-iniaarqw2600679.shtml,finance.sina.com.cn,Microsoft,MSFT
2026-06-03,How ChatGPT become the fastest app in history to reach 1 billion users ? ,https://news.az/news/how-chatgpt-become-the-fastest-app-in-history-to-reach-1-billion-users,news.az,Microsoft,MSFT
2026-06-04,IT funds under pressure : Category down 18 % this year as tech stocks struggle,https://www.moneycontrol.com/news/business/personal-finance/it-funds-under-pressure-category-down-18-this-year-as-tech-stocks-struggle-13940939.html,moneycontrol.com,Infosys,INFY
2026-06-04,"BT Opening Bell | Sensex plunges 538 pts , Nifty below 23 , 250 ; Infosys , HCL Tech lead index losers",https://www.businesstoday.in/markets/stocks/story/bt-opening-bell-sensex-plunges-538-pts-nifty-below-23250-infosys-hcl-tech-lead-index-losers-534813-2026-06-04,businesstoday.in,Infosys,INFY
2026-06-04,"Share Market Fall : शेयर बाजार में लगातार दूसरे दिन गिरावट , सेंसेक्स 500 अंक फिसला , इन्फोसिस और सन फार्मा टूटे",https://navbharattimes.indiatimes.com/business/share-market/share-news/bse-sensex-and-nse-nifty-trends-today-4-june-share-market-update/articleshow/131495992.cms,navbharattimes.indiatimes.com,Infosys,INFY
2026-06-04,"Indian equities end highly volatile session lower , Sensex down 304 points , Nifty at 23 , 400 | Markets",https://www.indiatvnews.com/business/markets/indian-equities-end-highly-volatile-session-lower-sensex-down-304-points-nifty-at-23-400-2026-06-03-1043497,indiatvnews.com,Infosys,INFY
